"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","owataa","Web","72","11.204","2023-07-20"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Lithuania","Web","73","10.900","2021-05-21"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Cambammm_","Web","75","10.315","2021-02-11"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","lexarr","Web","75","10.315","2024-11-06"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Isuckatgaming2472","Web","76","10.034","2024-10-20"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DillPickel","Web","77","9.760","2021-04-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Yakatt4ck","Web","80","8.979","2022-08-01"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","HT_TPS","Web","80","8.979","2022-09-15"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","KrazySickGamer","Web","80","8.979","2024-03-26"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Canadianguyog","Web","81","8.732","2021-08-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Zetho270","Web","82","8.490","2024-11-10"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Jaydens_bored71","Web","84","8.023","2023-06-02"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","CardsTTUFan","Web","84","8.023","2024-06-20"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Beetlenutria","Web","86","7.578","2021-01-20"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Run123er","Web","86","7.578","2024-09-17"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Unbones","Web","87","7.363","2023-02-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","bnmc","Web","88","7.153","2019-06-20"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","kelek","Web","89","6.947","2021-07-26"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Bremboo","Web","90","6.746","2023-08-11"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Logiclient","Web","91","6.550","2023-05-05"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","TioTheGnagster","Web","92","6.357","2024-12-05"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","tlak","Web","93","6.169","2023-03-09"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","SpeedyClub","Web","94","5.985","2021-07-09"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Air_plays","Web","95","5.804","2023-04-08"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DiabloTheCheater","Web","96","5.627","2023-07-13"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","pndaMobby","Web","97","5.454","2021-07-04"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","EdyGo","Web","98","5.284","2024-11-06"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","jakecubes","Web","99","5.118","2021-07-10"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","SantielQuiro","Web","100","4.954","2023-07-13"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","blipblo","Web","101","4.795","2023-08-02"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","crystl","Web","102","4.638","2023-02-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Oh_my_gourdness","Web","103","4.484","2024-05-22"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DannielYT","Web","104","4.333","2023-02-18"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","PurpleJuiceBox","Web","105","4.185","2021-05-26"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","ZbigniewKucharski","Web","106","4.040","2021-07-21"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","HamburgerManE","Web","107","3.897","2023-12-29"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","IAmEpic1245","Web","108","3.757","2023-04-01"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","5murf","Web","109","3.619","2023-02-16"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Addsup","Web","110","3.484","2023-03-22"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","LuukzMithV","Web","111","3.352","2024-11-05"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","CherryKKT","Web","112","3.222","2024-04-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Dxtr","Web","113","3.094","2023-08-29"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","NEMo1103","Web","114","2.968","2023-02-14"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","PhamLam","Web","115","2.844","2024-11-03"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","army13","Web","116","2.723","2021-12-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","ThatBox","Web","117","2.603","2021-02-11"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","JLight2315","Web","118","2.486","2023-04-13"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DeDuMeNu","Web","119","2.370","2023-02-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","NoWorldRecords","Web","120","2.257","2022-12-21"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Greggy","Web","121","2.145","2016-11-11"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","RuchirMethuku26","Web","122","2.035","2024-06-18"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","YeetGod18","Web","123","1.927","2021-10-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","PT0_O","Web","124","1.821","2023-03-22"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","The_Writer","Web","126","1.613","2021-02-21"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Danimed","Web","126","1.613","2021-07-22"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","tankedshoe","Web","127","1.511","2016-05-13"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","KirbyMobile","Web","128","1.411","2021-07-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","emrald","Web","129","1.313","2023-02-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","SpaceGage","Web","130","1.216","2023-02-16"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","MatteoXZ","Web","131","1.121","2021-05-23"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Maskyn","Web","132","1.027","2023-05-21"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","LUMLTPM","Web","133","0.934","2021-08-29"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","FasterThanFast","Web","134","0.843","2022-11-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","TwistedUp","Web","135","0.753","2023-03-19"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Yoshikiller109","Web","136","0.665","2021-02-11"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Thebigweirdo","Web","137","0.577","2021-04-02"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","BurgerFan27","Web","138","0.491","2024-11-09"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Onam","Web","139","0.407","2016-01-14"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DeathBrick","Web","141","0.240","2023-04-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","Bench360","Web","142","0.159","2023-04-27"
"Red Ball 3: Any%","Red Ball","369pj21l","Red Ball 3","DankShibara","Web","143","0.079","2015-10-17"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","roblox8192","Web","7","5.789","2021-06-11"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","lombre914","Web","7","5.789","2022-03-02"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","7","5.789","2023-03-01"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","NotVeryGood","Web","7","5.789","2023-05-25"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","7","5.789","2023-06-03"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Big_Mukmuk","Web","7","5.789","2023-06-30"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","NorXor","Web","7","5.789","2023-06-30"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Cambammm_","Web","12","2.887","2021-02-12"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","LUMLTPM","Web","12","2.887","2021-02-14"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","12","2.887","2021-04-18"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","DillPickel","Web","12","2.887","2021-05-15"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","NBK","Web","12","2.887","2022-06-27"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Maximum","Web","15","2.039","2020-03-20"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","JonasGaming","Web","15","2.039","2022-01-16"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Benjams","Web","15","2.039","2023-02-16"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Thog_n","Web","20","1.176","2020-03-01"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","20","1.176","2020-03-16"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Kuncheon","Web","20","1.176","2021-07-15"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","PangoBara","Web","20","1.176","2023-06-11"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","20","1.176","2024-12-25"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Jedqwerty","Web","23","0.834","2022-07-01"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","banasacatelagorra","Web","23","0.834","2024-04-20"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","LordParoah","Web","23","0.834","2024-11-14"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","PerhapsAtlas","Web","24","0.739","2023-06-05"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","25","0.651","2019-07-10"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","TRLittleToaster","Web","26","0.569","2022-06-04"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Danimed","Web","27","0.494","2021-07-15"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","M33zh","Web","28","0.424","2024-07-30"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Simonnyyy","Web","29","0.358","2021-06-03"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Elims","Web","30","0.297","2022-03-06"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","Kai.","Web","31","0.240","2020-10-20"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","CherryKKT","Web","33","0.135","2024-05-07"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","KeiKayGaming","Web","34","0.088","2024-10-27"
"Red Ball 3: Any%, 1","Red Ball","369pj21l","Red Ball 3","lfy_","Web","35","0.043","2023-02-06"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","2","10.929","2023-05-17"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","10.929","2023-05-28"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","3","5.914","2021-06-29"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","Ujkloin","Web","4","3.503","2021-06-10"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","5","2.086","2021-01-23"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","lexarr","Web","6","1.153","2023-04-01"
"Red Ball 3: Any%, 16","Red Ball","369pj21l","Red Ball 3","Isuckatgaming2472","Web","7","0.492","2024-07-11"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","1","15.839","2023-05-18"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","6.246","2022-12-23"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","3","3.380","2020-07-30"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","TheEgglet","Web","4","2.002","2021-06-24"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","5","1.192","2021-01-18"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","Thog_n","Web","6","0.659","2020-03-12"
"Red Ball 3: Any%, 15","Red Ball","369pj21l","Red Ball 3","Maximum","Web","7","0.281","2020-03-19"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","2","9.829","2023-05-14"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","lombre914","Web","2","9.829","2024-06-14"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","roblox8192","Web","4","4.221","2021-05-20"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","4.221","2021-05-20"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","lexarr","Web","5","3.058","2023-04-01"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","6","2.275","2021-03-26"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","PerhapsAtlas","Web","7","1.711","2023-06-19"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","8","1.286","2025-01-06"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Motorjam","Web","9","0.954","2020-02-28"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","10","0.688","2020-11-29"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Bubill","Web","11","0.470","2021-09-19"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Danimed","Web","12","0.287","2021-07-12"
"Red Ball 3: Any%, 19","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","13","0.133","2019-07-10"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","lombre914","Web","1","22.099","2024-06-14"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Zactastic4k","Web","2","11.386","2024-11-21"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Starline","Web","3","7.327","2023-06-30"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","4","5.191","2023-03-04"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","5","3.874","2021-07-24"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","7","2.334","2021-07-13"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","NBK","Web","7","2.334","2022-06-28"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Benjams","Web","8","1.845","2023-02-16"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","9","1.462","2021-01-25"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","NorXor","Web","10","1.154","2020-06-03"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Danimed","Web","12","0.690","2021-07-16"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","PerhapsAtlas","Web","12","0.690","2023-06-09"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Beetlenutria","Web","13","0.510","2021-01-20"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","LUMLTPM","Web","14","0.356","2021-08-01"
"Red Ball 3: Any%, 2","Red Ball","369pj21l","Red Ball 3","Simonnyyy","Web","16","0.104","2021-06-09"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","2","9.313","2023-03-08"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","9.313","2023-06-24"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","pinkey","Web","3","5.399","2022-06-08"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","3.460","2021-11-21"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","Danimed","Web","5","2.302","2021-05-31"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","6","1.533","2021-01-25"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","7","0.985","2020-03-17"
"Red Ball 3: Any%, 3","Red Ball","369pj21l","Red Ball 3","lexarr","Web","8","0.574","2024-11-08"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","2","7.667","2024-08-10"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","7.667","2024-09-04"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","lombre914","Web","3","4.640","2024-06-20"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","Big_Mukmuk","Web","4","3.106","2023-03-19"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","Cambammm_","Web","5","2.180","2021-02-14"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","LUMLTPM","Web","6","1.560","2021-08-02"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","lexarr","Web","7","1.116","2024-10-19"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","8","0.782","2019-07-10"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","rbrt27","Web","9","0.521","2023-02-18"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","10","0.313","2025-01-06"
"Red Ball 3: Any%, 12","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","11","0.142","2019-07-10"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","1","7.881","2023-06-30"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","3","2.223","2021-07-08"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","3","2.223","2021-11-10"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","1.488","2021-04-26"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","Danimed","Web","5","1.045","2021-07-16"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","6","0.747","2019-07-10"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","TheNameless","Web","7","0.535","2021-02-17"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","pinkey","Web","8","0.375","2021-04-22"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","rbrt27","Web","9","0.250","2023-02-18"
"Red Ball 3: Any%, 5","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","10","0.150","2025-01-06"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","1","15.972","2023-03-11"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","6.298","2023-07-22"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","3","3.408","2022-02-23"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","2.019","2020-06-08"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","TheNameless","Web","5","1.202","2021-02-17"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","6","0.664","2020-03-17"
"Red Ball 3: Any%, 7","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","7","0.284","2020-02-22"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","1","16.726","2023-06-30"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","lombre914","Web","2","6.596","2023-03-12"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","3","3.569","2021-10-06"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","2.114","2021-04-25"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","5","1.259","2021-01-23"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","rbrt27","Web","6","0.696","2023-02-18"
"Red Ball 3: Any%, 14 - Flag","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","7","0.297","2019-07-10"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","1","11.555","2023-04-14"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","Lithuania","Web","3","2.466","2021-11-11"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","3","2.466","2023-06-25"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","4","1.461","2020-03-16"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","5","0.870","2025-01-06"
"Red Ball 3: Any%, 4","Red Ball","369pj21l","Red Ball 3","Danimed","Web","6","0.481","2021-06-06"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","1","18.842","2024-09-01"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","7.430","2023-07-22"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","Maximum","Web","3","4.021","2020-03-22"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","4","2.382","2021-01-07"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","5","1.418","2021-01-06"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","6","0.784","2020-03-12"
"Red Ball 3: Any%, 13","Red Ball","369pj21l","Red Ball 3","Danimed","Web","7","0.335","2021-07-10"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","1","12.342","2023-07-01"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","Neyxium","Web","2","5.148","2023-04-02"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","3","2.897","2021-01-23"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","Maximum","Web","4","1.797","2020-03-19"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","Skarmory","Web","6","0.713","2020-03-13"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","MaxArt","Web","6","0.713","2025-01-06"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","rare.eg","Web","7","0.407","2020-01-10"
"Red Ball 3: Any%, 17","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","8","0.178","2019-07-10"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","1","117.043","2023-09-30"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","2","60.304","2023-03-06"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Cookie8r","Web","3","38.805","2023-02-06"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","YTK_Bowser","Web","4","27.495","2024-05-14"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","NorXor","Web","5","20.518","2023-02-05"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Maximum","Web","6","15.784","2021-07-04"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Sprong","Web","7","12.362","2022-02-27"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","roblox8192","Web","8","9.772","2021-07-09"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","rare.eg","Web","9","7.744","2019-05-30"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Jandawg","Web","10","6.113","2018-11-19"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","11","4.773","2020-05-23"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","DillPickel","Web","12","3.652","2021-04-21"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","RuchirMethuku26","Web","13","2.701","2024-06-21"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Isuckatgaming2472","Web","14","1.883","2024-10-24"
"Red Ball 3: 100%","Red Ball","369pj21l","Red Ball 3","Danimed","Web","15","1.173","2021-06-29"
"Red Ball 3: 100%, 1","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","2","1.243","2023-02-19"
"Red Ball 3: 100%, 1","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","2","1.243","2023-08-14"
"Red Ball 3: 100%, 1","Red Ball","369pj21l","Red Ball 3","MarioMario7829","Web","3","0.587","2022-01-06"
"Red Ball 3: 100%, 1","Red Ball","369pj21l","Red Ball 3","PangoBara","Web","4","0.286","2023-06-11"
"Red Ball 3: 100%, 1","Red Ball","369pj21l","Red Ball 3","TRLittleToaster","Web","5","0.113","2022-06-04"
"Red Ball 3: 100%, 15","Red Ball","369pj21l","Red Ball 3","Xdxboxjaja","Web","1","3.727","2023-08-23"
"Red Ball 3: 100%, 15","Red Ball","369pj21l","Red Ball 3","lombre914","Web","2","1.232","2023-03-02"
"Red Ball 3: 100%, 15","Red Ball","369pj21l","Red Ball 3","Jaroeo","Web","3","0.582","2023-02-21"
"Red Ball 3: 100%, 15","Red Ball","369pj21l","Red Ball 3","pinkey","Web","4","0.283","2022-12-29"
"Red Ball 3: 100%, 15","Red Ball","369pj21l","Red Ball 3","TheEgglet","Web","5","0.112","2022-09-01"
